DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230311288,05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,0305,03,Southwest,0312,1,210,ROBBERY,1402 0344 0352 0916 1309 1310 1822 0302 0334 0355,41,M,O,108,PARKING LOT,102,HAND GUN,AO,Adult Other,210,,,,2600 S  LA BREA                      AV,,34.0289,-118.3563
231204136,01/04/2023 12:00:00 AM,01/03/2023 12:00:00 AM,2225,12,77th Street,1269,1,220,ATTEMPTED ROBBERY,0916 1100 1822 0430 1407,28,M,B,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,220,998,,,STANFORD                     AV,74TH                         ST,33.9638,-118.2629
230405386,02/12/2023 12:00:00 AM,02/12/2023 12:00:00 AM,1800,04,Hollenbeck,0409,1,210,ROBBERY,0400 0444 0330 0916 1402,48,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998,,,4200    STILLWELL                    AV,,34.093,-118.1636
231408551,04/15/2023 12:00:00 AM,04/15/2023 12:00:00 AM,1510,14,Pacific,1409,1,210,ROBBERY,0916 1306 1310 0302 1822,65,M,O,104,DRIVEWAY,102,HAND GUN,AA,Adult Arrest,210,,,,3700    WATSEKA                      AV,,34.0267,-118.3986
230311799,06/04/2023 12:00:00 AM,06/04/2023 12:00:00 AM,1500,03,Southwest,0375,1,210,ROBBERY,1402 0330 0916 0334 0355 1822 0432,18,F,B,101,STREET,112,TOY GUN,AA,Adult Arrest,210,998,,,KING                         BL,WESTERN                      AV,34.0146,-118.313
230510434,06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,0005,05,Harbor,0584,1,210,ROBBERY,1419 1822 1310 0302 0355 0449 0432 1311 0916 2024,20,F,H,101,STREET,102,HAND GUN,JA,Juv Arrest,210,998,,,800 W  PASEO DEL MAR,,33.707,-118.2936
230314411,08/02/2023 12:00:00 AM,08/02/2023 12:00:00 AM,0615,03,Southwest,0332,1,210,ROBBERY,1822 0916 0330 0377 0444 0429 1227,40,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3400    POTOMAC                      AV,,34.0256,-118.344
230318432,10/21/2023 12:00:00 AM,10/20/2023 12:00:00 AM,2320,03,Southwest,0399,1,210,ROBBERY,0916 1822 0342 0334 0344 0337 0330 1309 1302,34,M,H,108,PARKING LOT,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,210,910,,,FIGUEROA,MARTIN LUTHER KING JR        BL,34.0111,-118.2827
231317393,09/16/2023 12:00:00 AM,09/16/2023 12:00:00 AM,1230,13,Newton,1303,1,210,ROBBERY,1822 0330 0916 1300 1606 0342 0334 0432 0344,43,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,12TH                         ST,PALOMA,34.0312,-118.2477
230217124,09/10/2023 12:00:00 AM,09/10/2023 12:00:00 AM,2100,02,Rampart,0235,1,210,ROBBERY,1822 1300 0344 0334 0355 0400 1302 1311 1310 0916,48,M,H,101,STREET,102,HAND GUN,AO,Adult Other,210,,,,PARK VIEW                    ST,BEVERLY                      BL,34.0681,-118.2735
231804032,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,1145,18,Southeast,1803,1,210,ROBBERY,1822 0330 0342 1300 1240 0916 0416 0417 0429 0854,25,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,510,,,88TH,AVALON,33.9583,-118.2684
232018215,11/22/2023 12:00:00 AM,11/22/2023 12:00:00 AM,0005,20,Olympic,2071,1,210,ROBBERY,0342 1310 0416 0417 0330 0916 0344 0326 1822 0369,59,M,H,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,210,,,,PICO                         BL,MANHATTAN                    AV,34.0472,-118.3102
231315464,08/12/2023 12:00:00 AM,08/12/2023 12:00:00 AM,0046,13,Newton,1313,1,210,ROBBERY,1310 1311 0916 1822 0344 0416,50,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,624,,,400 E  WASHINGTON                   BL,,34.0295,-118.2615
231304294,01/06/2023 12:00:00 AM,01/06/2023 12:00:00 AM,0130,13,Newton,1309,1,210,ROBBERY,0916 0344 0342 1822 1310 1304,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,2500 E  25TH                         ST,,34.0153,-118.2279
230318424,10/21/2023 12:00:00 AM,10/19/2023 12:00:00 AM,2100,03,Southwest,0334,1,210,ROBBERY,1202 0344 1311 0432 0449 0316 0330 0334 0916 1822,63,M,B,103,ALLEY,101,REVOLVER,AO,Adult Other,210,,,,3000    CRENSHAW                     BL,,34.0276,-118.3351
231206835,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,2150,12,77th Street,1239,1,210,ROBBERY,0916 0334 0330,45,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,210,,,,400 W  60TH                         ST,,33.9851,-118.281
230516155,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,0330,05,Harbor,0557,1,210,ROBBERY,1218 0916 1822 1309 1310 0903 1514 2055 0906 1816,40,M,B,108,PARKING LOT,511,VERBAL THREAT,IC,Invest Cont,210,946,,,100 N  GAFFEY                       ST,,33.7433,-118.2923
232017055,10/26/2023 12:00:00 AM,10/25/2023 12:00:00 AM,2330,20,Olympic,2038,1,210,ROBBERY,0202 0416 1310 1822 1202 1311 0916 0330,60,M,K,301,GAS STATION,513,STUN GUN,IC,Invest Cont,210,,,,700 S  VERMONT                      AV,,34.0597,-118.2916
230817213,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,0230,08,West LA,0811,1,210,ROBBERY,1822 0344 0408 0337 0421 0416 0417 0916 1300 1402,58,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,998,,,17900    PACIFIC COAST                HY,,34.0561,-118.5512
230706176,02/18/2023 12:00:00 AM,02/18/2023 12:00:00 AM,0505,07,Wilshire,0752,1,210,ROBBERY,1300 0916 1822 0344 1309 0302 1402,33,M,B,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,1000 S  HAYWORTH                     AV,,34.0583,-118.3649
231407083,03/16/2023 12:00:00 AM,03/16/2023 12:00:00 AM,0030,14,Pacific,1454,1,210,ROBBERY,0354 1310 0916 1822,55,M,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,13200    FIJI                         WY,,33.981,-118.4332
231806167,02/11/2023 12:00:00 AM,02/11/2023 12:00:00 AM,0330,18,Southeast,1824,1,210,ROBBERY,0916 1822 0432 0330 0605 1311,56,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,97TH                         ST,MCKINLEY                     AV,33.9484,-118.2608
230512806,08/28/2023 12:00:00 AM,08/28/2023 12:00:00 AM,1950,05,Harbor,0587,1,210,ROBBERY,1309 0916 0334 0355 0330 0216 0377 0302 0443 1822,21,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,3400 S  GAFFEY                       ST,,33.7132,-118.2928
231809118,03/25/2023 12:00:00 AM,03/14/2023 12:00:00 AM,1700,18,Southeast,1862,1,210,ROBBERY,0913 1817 0302 0432 0330 0916,27,F,W,103,ALLEY,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,FIGUEROA,117TH                        ST,33.9274,-118.2826
